 GRB	  Tel  Yr   Mo     Dat      Days    Freq      Fl      rms   Ref
030329    VLA   2003 Apr. 11.17 12.69   43.3    31260   510       bkp+03 
030329    VLA   2003 Apr. 11.17 12.69   4.86     7420    90       bkp+03 
030329    VLA   2003 Apr. 11.17 12.69   8.46    17280   100       bkp+03 
030329    Ryle  2003 Apr. 11.88 13.40   15.3    29920   440       bkp+03  
030329    Ryle  2003 Apr. 13.05 14.57   15.3    27900   440       bkp+03   
030329    VLA   2003 Apr. 13.35 14.87   15.0    26780   330       bkp+03  
030329    VLA   2003 Apr. 13.35 14.87   22.5    32690   130       bkp+03  
030329    VLA   2003 Apr. 13.35 14.87   43.3    25440   510       bkp+03 
030329    VLA   2003 Apr. 13.35 14.87   4.86     9499   130       bkp+03    
030329    VLA   2003 Apr. 13.35 14.87   8.46    19150    80       bkp+03  
030329    Ryle  2003 Apr. 13.87 15.39   15.3    24740   440       bkp+03   
030329    Ryle  2003 Apr. 14.82 16.34   15.3    23600   320       bkp+03   
030329    VLA   2003 Apr. 15.14 16.66   15.0    24500   310       bkp+03 
030329    VLA   2003 Apr. 15.14 16.66   43.3    17100   710       bkp+03 
030329    VLA   2003 Apr. 15.14 16.66   4.86     8210    80       bkp+03 
030329    VLA   2003 Apr. 15.14 16.66   8.46    17770   100       bkp+03 
030329    Ryle  2003 Apr. 16.96 18.48   15.3    23060   240       bkp+03   
030329    VLA   2003 Apr. 17.20 18.72   1.43      194   209       bkp+03 
030329    VLA   2003 Apr. 17.20 18.72   15.0    22020   250       bkp+03   
030329    VLA   2003 Apr. 17.20 18.72   22.5    22410    80       bkp+03   
030329    VLA   2003 Apr. 17.20 18.72   43.3    18070   280       bkp+03  
030329    VLA   2003 Apr. 17.20 18.72   4.86     6500   110       bkp+03   
030329    VLA   2003 Apr. 17.20 18.72   8.46    15920    70       bkp+03   
030329    Ryle  2003 Apr. 17.92 19.44   15.3    20510   240       bkp+03   
030329    VLA   2003 Apr. 19.06 20.58   15.0    18350   240       bkp+03 
030329    VLA   2003 Apr. 19.06 20.58   22.5    18030   110       bkp+03 
030329    VLA   2003 Apr. 19.06 20.58   43.3    13150   290       bkp+03 
030329    VLA   2003 Apr. 19.06 20.58   4.86     8660   100       bkp+03 
030329    VLA   2003 Apr. 19.06 20.58   8.46    16080    60       bkp+03 
030329    Ryle  2003 Apr. 19.95 21.47   15.3    19270   380       bkp+03   
030329    Ryle  2003 Apr. 20.72 22.24   15.3    17530   330       bkp+03   
030329    Ryle  2003 Apr. 21.72 23.24   15.3    17630   290       bkp+03 
030329    Ryle  2003 Apr. 22.66 24.18   15.3    14510   490       bkp+03 
030329    Ryle  2003 Apr. 23.33 24.85   15.3    14620   490       bkp+03 
030329    VLA   2003 Apr. 24.18 25.70   15.0    13930   260       bkp+03 
030329    VLA   2003 Apr. 24.18 25.70   22.5    13630   130       bkp+03 
030329    VLA   2003 Apr. 24.18 25.70   43.3     8540   480       bkp+03 
030329    VLA   2003 Apr. 24.18 25.70   4.86    10040    80       bkp+03 
030329    VLA   2003 Apr. 24.18 25.70   8.46    15340    60       bkp+03 
030329    Ryle  2003 Apr. 25.81 27.33   15.3    13600   650       bkp+03 
030329    Ryle  2003 Apr. 26.82 28.34   15.3    11780   520       bkp+03 
030329    VLA   2003 Apr. 26.92 28.44   1.43      -44   192       bkp+03    
030329    VLA   2003 Apr. 26.92 28.44   15.0    11820   260       bkp+03  
030329    VLA   2003 Apr. 26.92 28.44   22.5     9750   230       bkp+03  
030329    VLA   2003 Apr. 26.92 28.44   43.3     5950   620       bkp+03 
030329    VLA   2003 Apr. 26.92 28.44   4.86     8050    80       bkp+03  
030329    VLA   2003 Apr. 26.92 28.44   8.46    12670    90       bkp+03  
030329    VLA   2003 Apr. 28.96 30.48   15.0    10400   330       bkp+03 
030329    VLA   2003 Apr. 28.96 30.48   22.5     9530   210       bkp+03 
030329    Ryle  2003 Apr. 29.82 31.34   15.3    10350   490       bkp+03 
030329    VLA   2003 Apr. 29.99 31.51   4.86     9800    90       bkp+03 
030329    VLA   2003 Apr. 29.99 31.51   8.46    13550    70       bkp+03 
030329    Ryle  2003 May  01.63 33.15   15.3     8730   520       bkp+03  
030329    VLA   2003 May  02.06 33.58   22.5     9520   140       bkp+03 
030329    VLA   2003 May  02.06 33.58   4.86    11620    80       bkp+03 
030329    VLA   2003 May  02.06 33.58   8.46    13100    60       bkp+03 
030329    VLA   2003 May  03.07 34.59   43.3     5300   320       bkp+03 
030329    Ryle  2003 May  04.80 36.32   15.3     9150   500       bkp+03  
030329    VLA   2003 May  05.00 36.52   15.0     8580   170       bkp+03 
030329    VLA   2003 May  05.00 36.52   22.5     7200    90       bkp+03 
030329    VLA   2003 May  05.00 36.52   43.3     3750   260       bkp+03 
030329    VLA   2003 May  05.00 36.52   4.86     8900    80       bkp+03 
030329    VLA   2003 May  05.00 36.52   8.46    10640    60       bkp+03 
030329    Ryle  2003 May  06.83 38.35   15.3     7870   500       bkp+03 
030329    Ryle  2003 May  08.73 40.25   15.3     6700   500       bkp+03  
030329    Ryle  2003 May  10.76 42.28   15.3     6490   500       bkp+03 
030329    VLA   2003 May  11.03 42.55   15.0     7030   190       bkp+03 
030329    VLA   2003 May  11.03 42.55   4.86     7720   130       bkp+03 
030329    VLA   2003 May  11.03 42.55   8.46     8040    80       bkp+03 
030329    VLA   2003 May  13.03 44.55   15.0     5770   220       bkp+03 
030329    VLA   2003 May  13.03 44.55   22.5     5750   100       bkp+03 
030329    VLA   2003 May  13.03 44.55   4.86     8570    90       bkp+03 
030329    VLA   2003 May  13.03 44.55   8.46     8680    80       bkp+03 
030329    VLA   2003 May  14.00 45.52   22.5     5230   170       bkp+03 
030329    VLA   2003 May  14.00 45.52   43.3     2840   230       bkp+03 
030329    Ryle  2003 May  15.76 47.28   15.3     5740   500       bkp+03 
030329    Ryle  2003 May  20.70 52.22   15.3     5690   530       bkp+03 
030329    Ryle  2003 May  22.76 54.28   15.3     4780   780       bkp+03 
030329    Ryle  2003 May  24.76 56.28   15.3     4310   550       bkp+03 
030329    Ryle  2003 May  25.56 57.08   15.3     5040   840       bkp+03 
030329    Ryle  2003 May  26.75 58.27   15.3     3990   630       bkp+03 
030329    VLA   2003 May  28.03 59.55   15.0     2820   210       bkp+03 
030329    VLA   2003 May  28.03 59.55   22.5     2840   200       bkp+03 
030329    VLA   2003 May  28.03 59.55   4.86     6080   100       bkp+03 
030329    VLA   2003 May  28.03 59.55   8.46     4480    90       bkp+03 
030329    Ryle  2003 May  28.76 60.28   15.3     3960   580       bkp+03 
030329    Ryle  2003 May  29.82 61.34   15.3     4350   500       bkp+03 
030329    Ryle  2003 May  30.76 62.28   15.3     2650   720       bkp+03 
030329    Ryle  2003 Jun. 02.54 64.06   15.3     3130   760       bkp+03 
030329    VLA   2003 Jun. 04.01 66.53   1.43     1940    60       bkp+03 
030329    VLA   2003 Jun. 04.01 66.53   22.5     2560   120       bkp+03
030329    VLA   2003 Jun. 04.01 66.53   4.86     6200    80       bkp+03
030329    VLA   2003 Jun. 04.01 66.53   8.46     4930    60       bkp+03
030329    VLA   2003 Jun. 09.98 72.50   1.43     1009   116       xxxxxx
030329    VLA   2003 Jun. 09.99 72.51   4.86     4808    67       xxxxxx
030329    VLA   2003 Jun. 10.00 72.52   8.46     3454    69       xxxxxx
030329    VLA   2003 Jun. 10.00 72.52   14.96    2328   207       xxxxxx
030329    VLA   2003 Jun. 14.99	77.51	1.43     1111    84       xxxxxx
030329    VLA   2003 Jun. 15.00	77.52	4.86     4613    66       xxxxxx
030329    VLA   2003 Jun. 15.01	77.53	14.96    2680   200       xxxxxx
030329    VLA   2003 Jun. 15.02	77.54	8.46     3572    54       xxxxxx
030329    VLA   2003 Jun. 24.99	87.51	14.96    2100   165       xxxxxx
030329    VLA   2003 Jun. 25.01	87.53	8.46     3016    31       xxxxxx
030329    VLA   2003 Jun. 25.04 87.56	22.45    1650    65       xxxxxx
030329    VLA   2003 Jun. 30.92	93.44	4.86     3290	 57       xxxxxx
030329    VLA   2003 Jun. 30.94	93.46	1.43	 1360	 40       xxxxxx
030329    VLA   2003 Jun. 30.94	93.46	8.46     2130    55       xxxxxx
030329    VLA   2003 Jul. 09.00	101.52	22.45	 1290	 65       xxxxxx
030329    VLA   2003 Jul. 09.02 101.54  8.46	 2299	 65       xxxxxx
030329    VLA   2003 Jul. 09.02	101.54	14.96	 1729	182       xxxxxx
030329    VLA   2003 Aug. 06.05	129.57	4.86	 1955	 62       xxxxxx
030329    VLA   2003 Aug. 06.06	129.58	1.43	 1276	 69       xxxxxx
030329    VLA   2003 Aug. 11.96	135.48	8.46	 1525	 56       xxxxxx
030329    VLA   2003 Aug. 11.97	135.49	14.96	  997	171       xxxxxx
030329    VLA   2003 Aug. 11.99	135.51	22.45	  794   119       xxxxxx
030329    VLA   2003 Aug. 25.87	149.39	4.86	 1677	 55       xxxxxx
030329    VLA   2003 Aug. 25.88	149.40	8.46	 1277	 51       xxxxxx
030329    VLA   2003 Aug. 25.89	149.41	1.43	 1677	 66       xxxxxx
030329    VLA   2003 Sep. 18.77	173.29	4.86	 1590	 52       xxxxxx
030329    VLA   2003 Sep. 18.78	173.30	8.46	 1122	 45       xxxxxx
030329    VLA   2003 Sep. 18.79	173.31	1.43	 3470	 65       xxxxxx
030329    VLA   2003 Sep. 22.74	177.26	8.46	 1002	 91       xxxxxx
030329    VLA   2003 Sep. 22.75	177.27	14.96	  436	200       xxxxxx
030329    VLA   2003 Sep. 22.77	177.29	22.45	  374	166       xxxxxx
030329    VLA   2003 Sep. 27.75	182.27	8.46	 1050	 38       xxxxxx
030329    VLA   2003 Sep. 27.75	182.27	4.86	 1600	 46       xxxxxx
030329    VLA   2003 Sep. 27.75	182.27	1.43	 2240	 66       xxxxxx
030329    VLA   2003 Oct. 06.73	191.25	8.46	  931	 41       xxxxxx
030329    VLA   2003 Oct. 06.73	191.25	4.86	 1407	 44       xxxxxx
030329    VLA   2003 Oct. 06.73	191.25	1.43	 2450	 58       xxxxxx
030329    VLA   2003 Oct. 30.72	215.24	8.46	  874	 44       xxxxxx
030329    VLA   2003 Oct. 30.72	215.24	4.86	 1154	 43       xxxxxx
030329    VLA   2003 Oct. 30.72	215.24	1.43	 1709	 52       xxxxxx
030329    VLA   2003 Dec. 02.53 248.05  4.86      999    32       xxxxxx
030329    VLA   2003 Dec. 02.56 248.08  8.46      637    33       xxxxxx
030329    VLA   2003 Dec. 02.58 248.10  1.43     1276    40       xxxxxx
030329    VLA   2003 Dec. 07.54 253.06  8.46      696    31       xxxxxx
030329    VLA   2003 Dec. 07.57 253.09  4.86      949    32       xxxxxx
030329    VLA   2003 Dec. 07.58 253.10  1.43     1541    41       xxxxxx
030329	  VLA	2004 Jan. 31.51 308.03  8.46	  686	 38       xxxxxx
030329	  VLA	2004 Jan. 31.53 308.05  1.43     1240    54       xxxxxx
030329	  VLA	2004 Feb. 05.36 312.88  8.46      675    24       xxxxxx
030329	  VLA	2004 Feb. 05.36 312.88  4.86     1029    26       xxxxxx
030329	  VLA	2004 Feb. 05.36 312.88  1.43     1800    53       xxxxxx
030329	  VLA	2004 Feb. 26.27 333.79  8.46      547    27       xxxxxx
030329	  VLA	2004 Feb. 26.27 333.79  4.86      865    33       xxxxxx
030329	  VLA	2004 Feb. 26.27 333.79  1.43     1360    96       xxxxxx
030329	  VLA	2004 Mar. 06.33 342.85  8.46      447    33       xxxxxx
030329	  VLA	2004 Mar. 06.33 342.85  4.86      886    45       xxxxxx
030329	  VLA	2004 Mar. 06.33 342.85  1.43     1075	124       xxxxxx
030329	  VLA	2004 Mar. 29.41 365.93  8.46      528    29       xxxxxx
030329	  VLA	2004 Mar. 29.41 365.93  4.86      767    34       xxxxxx
030329	  VLA	2004 Mar. 29.41 365.93  1.43      904   102       xxxxxx
030329    VLA   2004 Apr. 13.12 380.64  4.86      568    45	  xxxxxx
030329    VLA   2004 Apr. 13.13 380.65  8.46      470    47       xxxxxx
030329    VLA   2004 May. 27.95 425.47  1.43     1039   119      xxxxxx
030329    VLA   2004 May. 28.02 425.54  1.43      780    84       xxxxxx
030329    VLA   2004 May. 29.08 426.60  1.43     1089    84       xxxxxx
030329    VLA   2004 May. 29.09 426.61  4.86      566    40       xxxxxx
030329    VLA   2004 May. 29.06 426.58  8.46      362    29       xxxxxx
030329    VLA   2004 Jun. 01.18 429.70  1.43	  667	109       xxxxxx
030329    VLA   2004 Jun. 01.13 429.65  4.86      527    43       xxxxxx
030329    VLA   2004 Jun. 01.18 429.70  8.46      270    39       xxxxxx
030329    VLA	2004 Jun. 18.96 447.48  1.43      473	 82       xxxxxx
030329    VLA   2004 Jun. 18.97	447.49  4.86	  484    23       xxxxxx
030329    VLA   2004 Jun. 18.98 447.50  8.46      267    29 	  xxxxxx
030329    VLA   2004 Jun. 18.98 447.50  8.46      267    29	  xxxxxx
030329	  VLA	2004 Jul. 19.94	478.46	1.43	  346	 52	  xxxxxx
030329    VLA   2004 Jul. 19.94 478.46  4.86      348    34	  xxxxxx
030329    VLA   2004 Jul. 19.96 447.48	8.46	  298	 21	  xxxxxx
030329    VLA   2004 Aug. 15.79 474.31  8.46      394    38	  xxxxxx
030329    VLA   2004 Aug. 15.28 504.80	4.86	  566	 61	  xxxxxx
030329    VLA   2004 Sep. 03.81 524.33  4.86      375    52	  xxxxxx
030329    VLA   2004 Sep. 03.84 524.36  8.46      387    41	  xxxxxx
030329    VLA   2004 Dec. 09.63 621.15  1.43      487    37	  xxxxxx
030329    VLA   2004 Dec. 09.69 621.21  4.86      361    37	  xxxxxx
030329    VLA   2004 Dec. 09.65 621.17  8.46      233    29	  xxxxxx
030329    VLA   2004 Dec. 23.60 635.12  1.43      606    40	  xxxxxx
030329    VLA   2005 Jan. 17.38 658.90  1.43      743    75	  xxxxxx
030329    VLA   2005 Jan. 23.37 665.89  1.43      486    49	  xxxxxx
030329    VLA   2005 Jan. 29.38 671.90  4.86      358    56	  xxxxxx
030329    VLA   2005 Jan. 29.37 671.89  8.46      271    41	  xxxxxx
030329    VLA   2005 Jan. 30.38 672.90  1.43      634    42 	  xxxxxx
030329    VLA   2005 Jan. 31.21 673.73  1.43      625    61	  xxxxxx
030329    VLA   2005 Mar. 31.24 732.76  4.86      255    71	  xxxxxx
030329    VLA   2005 Mar. 31.22 732.74  8.46      334    82	  xxxxxx
030329    VLA   2005 Apr. 07.21 739.73  1.43      790    66	  xxxxxx
030329    VLA   2005 Apr. 07.23 739.75  4.86      335    46	  xxxxxx
030329    VLA   2005 Apr. 07.20 739.72  8.46      304    35	  xxxxxx
030329    VLA   2005 Jun. 08.04 799.97  1.43      467    94	  xxxxxx
030329    VLA   2005 Jun. 08.06 802.12  4.86	  308    41	  xxxxxx
030329    VLA   2005 Aug. 29.68 884.20  8.46	  114	 28       xxxxxx
030329    VLA   2005 Aug. 31.69 886.21  8.46      232    52       xxxxxx
030418    VLA   2003 May  16.08 27.66   8.46       69    27       xxxxxx
030429    VLA   2003 May  02.10  2.65   8.46      -99    60       gcn2197
030429    VLA   2003 May  05.08  5.63   8.46       84    54       xxxxxx
030429    VLA   2003 May  16.13 16.68   8.46       71    33       xxxxxx
030528    VLA   2003 Jun. 03.32  5.78   8.46      -99    70       gcn2270
030723	  VLA	2003 Jul. 26.42	  3.15	8.46	   80	 62	  gcn2330
030723	  VLA	2003 Sep. 15.28	 54.01	8.46	  170	 34       xxxxxx
030723	  VLA	2003 Oct. 09.19	 77.92	4.86	  217	 44	  xxxxxx
030723	  VLA	2003 Oct. 09.19  77.92  8.46	  165    32	  xxxxxx
030723	  VLA	2003 Oct. 16.13	 84.86	8.46	  219    22	  xxxxxx
030723	  VLA	2003 Nov. 10.13	109.86	1.43	  -99    70	  xxxxxx
030723	  VLA	2003 Nov. 21.04	120.77	8.46	  105    34	  xxxxxx
030723	  VLA	2003 Nov. 21.04	120.77	4.86	  132    38	  xxxxxx
030723	  VLA	2003 Dec. 05.04	134.77	8.46	   93	 19	  xxxxxx
030723	  VLA	2003 Dec. 28.94	158.67  4.86	  128	 21	  xxxxxx
030723	  VLA	2004 Sep. 05.26 409.99  8.46	  -38	 27	  xxxxxx
031111	  VLA   2003 Nov. 14.52  2.82   4.90      -99    77       gcn2450
031203    VLA   2003 Dec. 05.52  1.60   8.46    540      62       skb+04
031203    VLA   2003 Dec. 07.52  3.60   8.46    249      43       skb+04
031203    VLA   2003 Dec. 08.35  4.43   4.86    393      60       skb+04
031203    VLA   2003 Dec. 08.35  4.43   8.46     53      52       skb+04
031203    VLA   2003 Dec. 12.38  8.46   8.46    280      49       skb+04
031203    VLA   2003 Dec. 15.37 11.45   8.46    304      42       skb+04
031203    VLA   2003 Dec. 17.38 13.46   4.86    520      50       skb+04
031203    VLA   2003 Dec. 17.38 13.46   8.46    448      39       skb+04
031203    VLA   2003 Dec. 17.38 13.46   22.5    483      83       skb+04
031203    VLA   2003 Dec. 21.35 17.43   8.46    457      41       skb+04
031203    VLA   2003 Dec. 23.37 19.45   8.46    811      40       skb+04
031203    VLA   2003 Dec. 26.40 22.48   4.86    583      54       skb+04
031203    VLA   2003 Dec. 26.40 22.48   8.46    467      46       skb+04
031203    VLA   2003 Dec. 31.33 27.41   8.46    675      45       skb+04
031203    VLA   2004 Jan. 04.33 31.41   4.86    728      55       skb+04
031203    VLA   2004 Jan. 04.33 31.41   8.46    459      47       skb+04
031203    VLA   2004 Jan. 08.26 35.34   4.86    624      50       skb+04
031203    VLA   2004 Jan. 08.26 35.34   8.46    308      43       skb+04
031203    VLA   2004 Jan. 12.29 39.37   1.43   1011     113       skb+04
031203    VLA   2004 Jan. 12.29 39.37   4.86    598      63       skb+04
031203    VLA   2004 Jan. 12.29 39.37   8.46    647      45       skb+04
031203    VLA   2004 Jan. 15.35 42.43   1.43    689     136       skb+04
031203    VLA   2004 Jan. 15.35 42.43   4.86    749      63       skb+04
031203    VLA   2004 Jan. 15.35 42.43   8.46    664      61       skb+04
031203    VLA   2004 Jan. 25.24 52.32   1.43    710      82       skb+04
031203    VLA   2004 Jan. 25.24 52.32   8.46    450      44       skb+04
031203    VLA   2004 Jan. 26.34 53.42   4.86    556      58       skb+04
031203    VLA   2004 Feb. 07.24 65.32   1.43    937     112       skb+04
031203    VLA   2004 Feb. 07.24 65.32   4.86    751      45       skb+04
031203    VLA   2004 Feb. 07.24 65.32   8.46    533      28       skb+04
031203    VLA   2004 Feb. 07.24 65.32   22.5    273      66       skb+04
031203    VLA   2004 Feb. 15.22 73.30   1.43    756     147       skb+04
031203    VLA   2004 Feb. 15.22 73.30   4.86    576      50       skb+04
031203    VLA   2004 Feb. 15.22 73.30   8.46    517      42       skb+04
031203    VLA   2004 Feb. 28.13 86.21   8.46    517      47       skb+04
031203    VLA   2004 Feb. 28.13 86.21   22.5      0     114       skb+04
031203    VLA   2004 Mar. 06.17 93.25   1.43    631      91       skb+04
031203    VLA   2004 Mar. 06.17 93.25   4.86    522      58       skb+04
031203    VLA   2004 Mar. 06.17 93.25   8.46    304      46       skb+04
031203    VLA   2004 Mar. 23.13 110.21  1.43    787     169       skb+04
031203    VLA   2004 Mar. 23.13 110.21  4.86    593      62       skb+04
031203    VLA   2004 Mar. 23.13 110.21  8.46    432      42       skb+04
031203    VLA   2004 Apr. 19.07 137.15  8.46    426      37       skb+04
040106	 ATCA	2004 Jan. 10.59  3.84   8.60    -99      32       gcn2450
040106    VLA   2004 Jan. 21.48 14.73   4.86      5      50       gcn2521
040106    VLA   2004 Jan. 21.48 14.73   8.46    -77      85       gcn2521
040223	  VLA   2004 Feb. 24.58  1.02   4.86    -99     100       gcn2532
040223	  VLA   2004 Feb. 24.58  1.02   8.46    -99      87       gcn2532
040701    VLA   2004 Jul. 12.38 10.84   8.46    -99     100       gcn2628
040812    VLA   2004 Aug. 14.15  1.90   4.86    790      70       gcn2643
040812    VLA   2004 Aug. 14.15  1.90   8.46    450      80       gcn2643
040827    VLA   2004 Aug. 31.98  4.49   8.46    -99      35       gcn2689
040912    VLA   2004 Sep. 23.24 10.65   8.46    -99      40       gcn2733
040916    VLA   2004 Sep. 23.22  7.22   8.46    -99      33       gcn2732
040924    VLA   2004 Sep. 30.28  5.79   8.46    -99      49       gcn2758
040924    VLA   2004 Oct. 21.20 26.71   8.46    -99      23       xxxxxxx
041006    VLA   2004 Oct.  7.25  0.74   8.46    -99      41       gcn2787
041006    VLA   2004 Oct.  7.25  0.74   4.86    -99      59       gcn2787
041006    VLA   2004 Oct. 19.16 12.65   8.46    -99      44       xxxxxxx
041006    VLA   2004 Oct. 19.15 12.64   4.86    -99      55       xxxxxxx
041218    VLA   2004 Dec. 19.21  0.55   8.46    -99      25       gcn2880
041219    VLA   2004 Dec. 20.18  1.11   8.46    449      51       gcn2881
041219    VLA   2004 Dec. 20.19  1.12   4.86    421      70       xxxxxxx
041219    VLA   2004 Dec. 20.76  1.69   8.46    518     150       xxxxxxx
041219   WSRT   2004 Dec. 20.83  1.76   4.86    205      20       xxxxxxx
041219   WSRT   2004 Dec. 21.81  2.74   4.86    349      22       xxxxxxx
041219    VLA   2004 Dec. 23.68  4.61   1.43     84      94       xxxxxxx
041219    VLA   2004 Dec. 23.70  4.63   4.86    381      87       xxxxxxx
041219    VLA   2004 Dec. 23.72  4.65   8.46    379      47       xxxxxxx
041219    VLA   2004 Dec. 27.25  8.18   8.46      0      47       xxxxxxx
041219    VLA   2004 Dec. 31.22  12.15  8.46     63      42       xxxxxxx
041219    VLA   2004 Dec. 31.23  12.16  4.86    245      61       xxxxxxx
041219    VLA   2004 Dec. 31.24  12.17  15.0     62     158       xxxxxxx
041219    VLA   2005 Jan. 17.28  29.21  4.86     33      48       xxxxxxx
050117A   VLA   2005 Jan. 19.08  1.54   8.46    -99      33       gcn2963
050117A   VLA   2005 Jan. 24.14  6.60   8.46    -99      28       gcn2980
050124    VLA   2005 Jan. 29.41  4.93   8.46    -99      50       gcn3000
050126    VLA   2005 Jan. 26.67  0.17   8.46    -99      45       gcn2993
050126    VLA   2005 Jan. 28.59  2.09   8.46    -99      30       gcn2993
050128    VLA   2005 Feb.  8.53 11.35   8.46    -99      31       gcn3011
050202    VLA   2005 Feb.  2.67  0.52   1.43    -99     210       gcn3007
050202    VLA   2005 Feb.  2.67  0.52   4.86    -99      40       gcn3007
050202    VLA   2005 Feb.  3.82  1.67   1.43    -99     267       gcn3009
050202    VLA   2005 Feb.  3.82  1.67   4.86    -99      52       gcn3009    
050202    VLA   2005 Feb.  3.82  1.67   8.46    -99     100       gcn3009
